,Commit Message,IsFix
518,"edje: fix memory leak in edje part recalculation.

Allocated part_array is only freed when _circular_dependency_find() is successful. It is not freed in other cases.

Reviewed-by: Stefan Schmidt <stefan@datenfreihafen.org>
Reviewed-by: woochan lee <wc0917.lee@samsung.com>
Differential Revision: https://phab.enlightenment.org/D11886
",True
519,"pid1: drop unit caches only based on mtime

v2:
- do not watch mtime of transient and generated dirs

  We'd reload the map after every transient unit we created, which we don't
  need to do, since we create those units ourselves and know their fragment
  path.
",True
520,"util: Heap-allocate 256K zlib buffer

The disk cache code tries to allocate a 256 Kbyte buffer on the stack.
Since musl only gives 80 Kbyte of stack space per thread, this causes a
trap.

See https://wiki.musl-libc.org/functional-differences-from-glibc.html#Thread-stack-size

(In musl-1.1.21 the default stack size has increased to 128K)

[mattst88]: Original author unknown, but I think this is small enough
            that it is not copyrightable.
Reviewed-by: Matt Turner <mattst88@gmail.com>
Reviewed-by: Eric Anholt <eric@anholt.net>
Reviewed-by: Eric Engestrom <eric.engestrom@intel.com>
",True
521,"doxygen docs: Fix warnings in Ecore_Common.h
",True
522,"coredump: drop 2 useless assertions
",False
523,"nir: Add new linking helper to set linked driver locations.

This commit introduces a new function nir_assign_linked_io_var_locations
which is intended to help with assigning driver locations to shaders
during linking, primarily aimed at the VS->TCS->TES->GS stages.

It ensures that the linked shaders have the same driver locations,
and it also packs these as close to each other as possible.

Signed-off-by: Timur Kristóf <timur.kristof@gmail.com>
Reviewed-by: Rhys Perry <pendingchaos02@gmail.com>
Reviewed-by: Samuel Pitoiset <samuel.pitoiset@gmail.com>
Part-of: <https://gitlab.freedesktop.org/mesa/mesa/-/merge_requests/4388>
",False
524,"Remove the WriteNullStringAsProperty test

The writer has standardized on not allowing null -> Empty coercion, and this
test no longer is needed since JsonElement doesn't have a WriteProperty method,
and a JsonProperty can't ever have a null property name.",False
525,"DSPolicyAread: make the DSPolicyAreadPrivate.

use Pimpl pattern on DSPolicyArea

Change-Id: I02f5fb371bd5b33f116eb888732d6081dc1c0b9a
",False
526,"systemctl: whitespace optimization of --help

Move the explanation of options three columns to the right: then almost
all options fit and we do not need to break lines so often.

When a multi-line explanation precedes a section break, i.e. there is a
half-line on the right side, do not use an empty space. This saves a line,
and actually looks visually better because the text is still clearly
separated, but we don't get the big vertical white space.
",False
527,"Add verification for AffineApply/AffineFor/AffineIf dimension and symbol operands. This also allows a DimOp to be a valid dimension identifier if its operand is a valid dimension identifier.

PiperOrigin-RevId: 232923468
",False
528,"Allow using libneuralnetworks.so on non-Android platforms.

PiperOrigin-RevId: 230957760
",False
529,"IVGCVSW-2941 THIRD_PARTY_INCLUDE_DIRS is not set in armnn/tests/CMakeLists.txt for external builds

 * Added stb_image libraries under third-party/stb_image
 * Updates test/CMakeLists.txt to include those stb_image libraries
 * stb_image libraries are dual-licensed under public domain and MIT

Change-Id: Ic179928598bb236d39fb5992042183099e78a0d7
Signed-off-by: Sadik Armagan <sadik.armagan@arm.com>
",False
530,"Add ConcatOffset and associated verifier to TF MLIR ODS.

The verifier for ConcatOffset checks for operand and result shapes if they are ranked.

PiperOrigin-RevId: 286100559
Change-Id: I317decff156161c3bca24cb29c57572cce443c5e
",False
531,"radv: implement VK_KHR_separate_depth_stencil_layouts

Signed-off-by: Samuel Pitoiset <samuel.pitoiset@gmail.com>
Reviewed-by: Bas Nieuwenhuizen <bas@basnieuwenhuizen.nl>
",False
532,"If the text size is too large, crash or deadlock will occur.

So, we limit the length.

  3  Dali::Toolkit::Text::ShapeText (text=..., lineBreakInfo=..., scripts=..., fonts=..., startCharacterIndex=startCharacterIndex@entry=0,
        startGlyphIndex=0, numberOfCharacters=numberOfCharacters@entry=51371,
        glyphs=..., glyphToCharacterMap=..., charactersPerGlyph=...,
        newParagraphGlyphs=...) at
        /usr/src/debug/dali-toolkit-1.3.50.1/build/tizen/dali-toolkit/../../../dali-toolkit/internal/text/shaper.cpp:200
        ...
                currentIndex = 40291
                numberOfGlyphsReserved = 66782
                totalNumberOfGlyphs = 40203
                numberOfNewGlyphs = 40203
                glyphToCharacterMapBuffer = 0x9f85f8
                glyphIndex = 40196
                lastCharacter = 51371
                lastGlyph = <optimized out>

        (gdb)bt
        0  memmove () at /usr/src/debug//////////////glibc-2.24/string/../sysdeps/arm/memmove.S:124
        1  0xaaa57450 in Dali::VectorAlgorithms<true>::Insert (this=0x9c67f8, at=0x896204a0 """", from=0x9f85f8 ""\022"", to=<optimized out>,
        elementSize=36) at /usr/include/dali/public-api/common/dali-vector.h:373
        2  0xaaa7d25e in Dali::Vector<Dali::TextAbstraction::GlyphInfo, true>::Insert (to=<optimized out>, from=0x9f85f8, at=0x896204a0,
        this=0x9c67f8) at /usr/include/dali/public-api/common/dali-vector.h:624
        3  Dali::Toolkit::Text::ShapeText (text=..., lineBreakInfo=..., scripts=..., fonts=..., startCharacterIndex=startCharacterIndex@entry=0, startGlyphIndex=0,
        numberOfCharacters=numberOfCharacters@entry=51371, glyphs=..., glyphToCharacterMap=..., charactersPerGlyph=...,
        newParagraphGlyphs=...) at /usr/src/debug/dali-toolkit-1.3.50.1/build/tizen/dali-toolkit/../../../dali-toolkit/internal/text/shaper.cpp:200
        4  0xaaa85b68 in Dali::Toolkit::Text::Controller::Impl::UpdateModel (this=0x9f9760, operationsRequired=<optimized out>) at
        /usr/src/debug/dali-toolkit-1.3.50.1/build/tizen/dali-toolkit/../../../dali-toolkit/internal/text/text-controller-impl.cpp:1019

Change-Id: Ic903833a638afaeb8749dfd1f44cd1d40f5f6939
",True
533,"[XLA:Python] Add a device_kind attribute to Device that uniquely names the kind of device (e.g. ""Geforce GTX 2080"".)

The intent is to use device_kind as a compilation cache key to fix https://github.com/google/jax/issues/2721

PiperOrigin-RevId: 306693466
Change-Id: I8177dfaf08bbaab4bfce484c9ac6742f296f92eb
",True
534,"Added support to get maximum scan SSIDs.

Added support to get Max number of SSIDs scan supported by wlan chipset.

Change-Id: If4cbc07f6937718fab123600a962179b3adbc081
Signed-off-by: Niraj Kumar Goit <niraj.g@samsung.com>
",False
535,"add ROCm support for Cast op
",True
536,"# pylint: disable=invalid-name
",False
537,"Automated g4 rollback of changelist 279842730.

PiperOrigin-RevId: 281314244
Change-Id: I147be72280cc2f8b114437ec6917777a9739111d
",False
538,"freedreno/a6xx: Fix non-mipmap filtering selection.

We were clamping the LOD to force non-mipmap filtering, but that means
that the HW doesn't get to select between the min and mag filters.
Setting MIPFILTER_LINEAR_FAR appears to force non-mipmap filtering.

Fixes all failures in dEQP-GLES2.functional.texture.filtering.2d.*

Reviewed-by: Rob Clark <robdclark@chromium.org>
",True
539,"Internal change

PiperOrigin-RevId: 249912728
",True
540,"mesh: Relocate tree deletion to util.c/h

Change-Id: Ida672061f0a61cab5c69a4397c5b559446eed4f1
Signed-off-by: Abhay Agarwal <ay.agarwal@samsung.com>
",False
541,"Lifted *_slice_info methods to Variable

That way they are easier to delete once PartitionInfo is gone.

PiperOrigin-RevId: 228901926
",False
542,"anv: Take a device in anv_perf_warn

Reviewed-by: Lionel Landwerlin <lionel.g.landwerlin@intel.com>
Part-of: <https://gitlab.freedesktop.org/mesa/mesa/merge_requests/3461>
",False
543,"nspawn: when operating on the host image, let's move the root to a different directory first, via a bind mount
",True
544,"Fix confusing way of specifying filter_expansion parameter.

Currently, the constructor of ConvolutionGroupConverter allows to specify
canonicalize_depthwise_filter without specifying what it does (assigning it
to a variable called filter_expansion). Then this is used to initialize the
filter_expansion variable of visitor with !filter_expansion. So essentially
one needed to pass 'false' if the filter expansion should be done.
This CL makes it clearer by using always the variable name filter_expansion
and avoids the intermediate negation step.
No functional change.

PiperOrigin-RevId: 288647349
Change-Id: I0f2984f403d6b4e0cc88405bd05234cb6a7b8a92
",False
545,"Bump open source LLVM revision to 378b1e60809df7cc72436093f160b7ed228dad5a

Adjust code for refactorings that happened in MLIR.

PiperOrigin-RevId: 301272688
Change-Id: I1c08aefcb6ccebcb643481bffad0eebc11cea10f
",False
546,"Micro: Return error if tensor allocation fails.
",True
547,"freedreno/a6xx: Factor out const state setup

We'll be sharing this logic for new shader stages soon.

Signed-off-by: Kristian H. Kristensen <hoegsberg@google.com>
",False
548,"[WASM] Add S128Const instruction

Implementation of v128.const instruction for arm, x64 and ia32.

Ported commits:
    https://chromium-review.googlesource.com/c/v8/v8/+/2276176
    https://chromium-review.googlesource.com/c/v8/v8/+/2283233
    https://chromium-review.googlesource.com/c/v8/v8/+/2285149
    https://chromium-review.googlesource.com/c/v8/v8/+/2293044
    https://chromium-review.googlesource.com/c/v8/v8/+/2337503

Bug: https://cam.sprc.samsung.pl/browse/VDWASM-316
Signed-off-by: Jakub Krauz <j.krauz@samsung.com>
Change-Id: Ib9bb8597e230fad8304080ac101ec726339c9f7c
",False
549,"Clarify autoplug test case

Change-Id: I28da784be128c561bf899513227a6f92c3f3aee1
Signed-off-by: Hyunil <hyunil46.park@samsung.com>
",False
550,"Add Tensor & TensorHandle C APIs taking a Context

The existing TF_AllocateTensor & TFE_NewTensorHandle APIs do not take a
TFE_Context which is undesirable as the TFE_Context indicates ownership
of the tensor. Thus we add new APIs to super-seed the existing ones.

PiperOrigin-RevId: 305126310
Change-Id: I9863ebc692d48875c61b79197ab418f29503a8c6
",False
551,"Add a functiondef getter to the context

PiperOrigin-RevId: 296002833
Change-Id: I238a2984a9320c084b7157e6eeb30b30aa132036
",False
552,"rlottie/meson: refactor meson buildsystem

Change-Id: I0627e3d51cc55f5b177351b67fa4f30e5e235e98
",False
553,"Reinforce description of thumbnail_util_extract_to_file

Change-Id: Id25b0a41f14a1aa48dd43fd08374d9a2a09f6d6c
Signed-off-by: Minje Ahn <minje.ahn@samsung.com>
",False
554,"Go: Update generated wrapper functions for TensorFlow ops.

PiperOrigin-RevId: 304815966
Change-Id: I954a3258bf6b90c9c54d9ea2e90913fe6460a5d6
",False
555,"Implement a pass for lifting variables.

This pass creates GlobalTensorOp for each variable from function
arguments and converts the function arguments to the corresponding saved
model arguments.

This change fixes the Kokoro builds by avoiding the common_runtime
dependency.

PiperOrigin-RevId: 316779884
Change-Id: I07c83bf12486748e4350717d94928a75bad92342
",False
556,"Fix reduce_euclidean_norm for scalars - it should return the absolute value of the inpus.

PiperOrigin-RevId: 266200918
",True
557,"delayed: replace dbus-send with a dedicated program

In release versions there can be no helper programs for sending
any messages over D-Bus. Thus, dbus-send, busctl etc. are removed.

This commit replaces dbus-send use cases with a specialized little
tool, which does what dbus-send did in those cases.

Change-Id: I54e51fc3fe563961f18b953215cee41c3bf4510e
",False
558,"Enable index_lookup to work with non-batched byte strings.

PiperOrigin-RevId: 310079693
Change-Id: I2c59407b73e1fcfdccb5869630b29d1165ae06ee
",False
559,"[M76 Migration][VD] Fix filesystem Cannot Used in Source of iframe.

Pages come from filesystem cannot used in source of iframe, because the policy
of navigation stop it. In Tizen TV, Apps use filesystem to save the page is
safe, which should not stop to navigate it.

References:
https://review.tizen.org/gerrit/203250/

Change-Id: I0e5bac9070f999b0c7c3e6e45823b61b11b91e1b
Signed-off-by: zhuoyu.qian <zhuoyu.qian@samsung.com>
",True
560,"Clean up the implementation of Type, making it structurally more similar to
Instruction and AffineExpr.  NFC.

PiperOrigin-RevId: 203287117
",False
561,"ac/surface/gfx10: allow ""rotated"" micro mode

Standard mode does not support DCC.

The R is retconned to ""render target"" on gfx10.

Acked-by: Bas Nieuwenhuizen <bas@basnieuwenhuizen.nl>
",True
562,"video:hwc_planes: add a pending buffer for use when plane is not ready.

Change-Id: Ia9b628141e15ae61dc5b8ac61146416bd10f3bf2
",False
563,"i965: leave the top 4Gb of the high heap VMA unused

This ports commit 9e7b0988d6e98690eb8902e477b51713a6ef9cae from anv
to i965.  Thanks to Lionel for noticing that it was missing!

Fixes: 01058a55229 i965: Add virtual memory allocator infrastructure to brw_bufmgr.
Reviewed-by: Jason Ekstrand <jason@jlekstrand.net>
",True
564,"Avoid infinite loop in uses_keras_history

PiperOrigin-RevId: 260934855
",True
565,"[XLA] [NFC] Clean up InitializeInstructionValueSets.

Remove an unused parameter. Replace the use of define_top_level_only with
define_value_at. Modify some comments for clarification.

PiperOrigin-RevId: 268145654
",False
566,"use background thread to wait for address changes on OSX (#41768) (#41960)

* use background thread to wait for address changes on OSX

* remove RemoteExecutor

* update comment",True
